Namespace(batch_size=128, cat_dims=None, cat_idx=None, config='config/mercedes_benz.yml', data_parallel=False, dataset='Mercedes Benz', direction='minimize', dropna_idx=[0], early_stopping_rounds=20, epochs=1000, gpu_ids=[0, 1], logging_period=100, miss_cat_idx=None, miss_num_idx=None, model_name='VIME', n_trials=100, nominal_idx=[1, 2, 3, 4, 5, 6, 7, 8], num_classes=1, num_features=377, num_splits=5, objective='regression', one_hot_encode=True, optimize_hyperparameters=True, ordinal_encode=False, ordinal_idx=None, scale=True, seed=221, shuffle=True, target_encode=False, use_gpu=True, val_batch_size=256)
Start hyperparameter optimization
Loading dataset Mercedes Benz...
Dataset loaded!
(4209, 376)
Epoch 32, Val Loss: 92.70087
Epoch 33, Val Loss: 75.59917
Epoch 34, Val Loss: 74.54777
Epoch 35, Val Loss: 81.63008
Epoch 36, Val Loss: 78.88762
Epoch 37, Val Loss: 102.15639
Epoch 38, Val Loss: 80.09425
Epoch 39, Val Loss: 72.51687
Epoch 40, Val Loss: 75.58346
Epoch 41, Val Loss: 77.60694
Epoch 42, Val Loss: 78.71458
Epoch 43, Val Loss: 80.24165
Epoch 44, Val Loss: 79.24200
Epoch 45, Val Loss: 78.51913
Epoch 46, Val Loss: 72.76752
Epoch 47, Val Loss: 73.60119
Epoch 48, Val Loss: 71.62685
Epoch 49, Val Loss: 72.05003
Epoch 50, Val Loss: 89.52387
Epoch 51, Val Loss: 78.72819
Epoch 52, Val Loss: 74.16072
Epoch 53, Val Loss: 71.90372
Epoch 54, Val Loss: 75.83460
Epoch 55, Val Loss: 76.10268
Epoch 56, Val Loss: 75.15522
Epoch 57, Val Loss: 81.98147
Epoch 58, Val Loss: 72.27872
Epoch 59, Val Loss: 74.16511
Epoch 60, Val Loss: 76.66700
Epoch 61, Val Loss: 77.07427
Epoch 62, Val Loss: 79.39756
Epoch 63, Val Loss: 73.44050
Epoch 64, Val Loss: 75.83852
Epoch 65, Val Loss: 83.08606
Epoch 66, Val Loss: 72.49406
Epoch 67, Val Loss: 76.22005
Epoch 68, Val Loss: 73.99208
Epoch 69, Val Loss: 76.71247
Early stopping applies.
{'MSE - mean': 82.94500641857948, 'MSE - std': 1.8197237958254533, 'R2 - mean': 0.49423499551908995, 'R2 - std': 0.01181272316474552}
In get_device
On Device: cuda
Fitted encoder
Epoch 0, Val Loss: 1031.91052
Epoch 1, Val Loss: 427.54300
Epoch 2, Val Loss: 185.98856
Epoch 3, Val Loss: 160.93306
Epoch 4, Val Loss: 143.61145
Epoch 5, Val Loss: 115.67142
Epoch 6, Val Loss: 104.38798
Epoch 7, Val Loss: 115.70246
Epoch 8, Val Loss: 112.96493
Epoch 9, Val Loss: 110.91016
Epoch 10, Val Loss: 94.12127
Epoch 11, Val Loss: 79.75892
Epoch 12, Val Loss: 85.45067
Epoch 13, Val Loss: 88.75348
Epoch 14, Val Loss: 94.96826
Epoch 15, Val Loss: 99.78121
Epoch 16, Val Loss: 97.58631
Epoch 17, Val Loss: 86.25683
Epoch 18, Val Loss: 76.83730
Epoch 19, Val Loss: 81.03197
Epoch 20, Val Loss: 73.13268
Epoch 21, Val Loss: 86.28116
Epoch 22, Val Loss: 81.20746
Epoch 23, Val Loss: 76.81265
Epoch 24, Val Loss: 72.62002
Epoch 25, Val Loss: 80.47374
Epoch 26, Val Loss: 78.85580
Epoch 27, Val Loss: 77.13312
Epoch 28, Val Loss: 77.77129
Epoch 29, Val Loss: 74.45998
Epoch 30, Val Loss: 82.98508
Epoch 31, Val Loss: 71.97383
Epoch 32, Val Loss: 69.45186
Epoch 33, Val Loss: 74.53688
Epoch 34, Val Loss: 76.96846
Epoch 35, Val Loss: 72.61946
Epoch 36, Val Loss: 83.24550
Epoch 37, Val Loss: 75.19494
Epoch 38, Val Loss: 72.30658
Epoch 39, Val Loss: 71.79657
Epoch 40, Val Loss: 71.09583
Epoch 41, Val Loss: 69.11796
Epoch 42, Val Loss: 68.53230
Epoch 43, Val Loss: 70.90340
Epoch 44, Val Loss: 83.30899
Epoch 45, Val Loss: 76.74297
Epoch 46, Val Loss: 72.31264
Epoch 47, Val Loss: 70.91625
Epoch 48, Val Loss: 77.95370
Epoch 49, Val Loss: 72.73289
Epoch 50, Val Loss: 73.22195
Epoch 51, Val Loss: 69.78567
Epoch 52, Val Loss: 73.31844
Epoch 53, Val Loss: 74.39879
Epoch 54, Val Loss: 77.89191
Epoch 55, Val Loss: 78.03629
Epoch 56, Val Loss: 71.67826
Epoch 57, Val Loss: 69.02727
Epoch 58, Val Loss: 71.74918
Epoch 59, Val Loss: 77.13160
Epoch 60, Val Loss: 68.15115
Epoch 61, Val Loss: 69.62786
Epoch 62, Val Loss: 69.20535
Epoch 63, Val Loss: 69.09105
Epoch 64, Val Loss: 74.98367
Epoch 65, Val Loss: 74.58932
Epoch 66, Val Loss: 79.94954
Epoch 67, Val Loss: 69.18334
Epoch 68, Val Loss: 68.95473
Epoch 69, Val Loss: 77.13205
Epoch 70, Val Loss: 72.97327
Epoch 71, Val Loss: 72.86308
Epoch 72, Val Loss: 78.85794
Epoch 73, Val Loss: 76.80759
Epoch 74, Val Loss: 71.12061
Epoch 75, Val Loss: 72.72176
Epoch 76, Val Loss: 70.14658
Epoch 77, Val Loss: 69.57294
Epoch 78, Val Loss: 72.23299
Epoch 79, Val Loss: 68.80961
Epoch 80, Val Loss: 73.44870
Epoch 81, Val Loss: 77.16369
Early stopping applies.
{'MSE - mean': 78.3087781692994, 'MSE - std': 6.722858113994935, 'R2 - mean': 0.5081562401777422, 'R2 - std': 0.021923253820317203}
In get_device
On Device: cuda
Fitted encoder
Epoch 0, Val Loss: 1398.12256
Epoch 1, Val Loss: 352.10614
Epoch 2, Val Loss: 191.26779
Epoch 3, Val Loss: 223.42076
Epoch 4, Val Loss: 162.25427
Epoch 5, Val Loss: 154.73592
Epoch 6, Val Loss: 145.99515
Epoch 7, Val Loss: 128.98799
Epoch 8, Val Loss: 140.89496
Epoch 9, Val Loss: 113.38284
Epoch 10, Val Loss: 115.04688
Epoch 11, Val Loss: 109.20078
Epoch 12, Val Loss: 108.97336
Epoch 13, Val Loss: 97.78013
Epoch 14, Val Loss: 101.13696
Epoch 15, Val Loss: 105.69402
Epoch 16, Val Loss: 101.12418
Epoch 17, Val Loss: 99.39466
Epoch 18, Val Loss: 102.20164
Epoch 19, Val Loss: 95.73195
Epoch 20, Val Loss: 90.34354
Epoch 21, Val Loss: 96.75233
Epoch 22, Val Loss: 89.08586
Epoch 23, Val Loss: 97.34033
Epoch 24, Val Loss: 86.86071
Epoch 25, Val Loss: 92.80581
Epoch 26, Val Loss: 86.87266
Epoch 27, Val Loss: 86.06362
Epoch 28, Val Loss: 82.29115
Epoch 29, Val Loss: 85.26369
Epoch 30, Val Loss: 82.05335
Epoch 31, Val Loss: 83.83069
Epoch 32, Val Loss: 82.28783
Epoch 33, Val Loss: 79.96720
Epoch 34, Val Loss: 86.58878
Epoch 35, Val Loss: 87.19349
Epoch 36, Val Loss: 86.37495
Epoch 37, Val Loss: 82.17513
Epoch 38, Val Loss: 81.88056
Epoch 39, Val Loss: 83.93073
Epoch 40, Val Loss: 80.17303
Epoch 41, Val Loss: 86.14438
Epoch 42, Val Loss: 84.78801
Epoch 43, Val Loss: 83.39419
Epoch 44, Val Loss: 87.39830
Epoch 45, Val Loss: 85.90184
Epoch 46, Val Loss: 81.74649
Epoch 47, Val Loss: 91.11623
Epoch 48, Val Loss: 83.98829
Epoch 49, Val Loss: 84.16591
Epoch 50, Val Loss: 80.69894
Epoch 51, Val Loss: 88.46323
Epoch 52, Val Loss: 85.29139
Epoch 53, Val Loss: 82.56707
Epoch 54, Val Loss: 80.46223
Early stopping applies.
{'MSE - mean': 81.3265816297575, 'MSE - std': 7.824259012426624, 'R2 - mean': 0.49571242187536324, 'R2 - std': 0.02872312022361788}
In get_device
On Device: cuda
Fitted encoder
Epoch 0, Val Loss: 1341.52283
Epoch 1, Val Loss: 439.69293
Epoch 2, Val Loss: 192.86598
Epoch 3, Val Loss: 206.70645
Epoch 4, Val Loss: 157.65965
Epoch 5, Val Loss: 139.05884
Epoch 6, Val Loss: 129.89490
Epoch 7, Val Loss: 138.26495
Epoch 8, Val Loss: 171.24411
Epoch 9, Val Loss: 125.80782
Epoch 10, Val Loss: 109.57359
Epoch 11, Val Loss: 113.83118
Epoch 12, Val Loss: 102.85950
Epoch 13, Val Loss: 105.04562
Epoch 14, Val Loss: 111.44179
Epoch 15, Val Loss: 97.80547
Epoch 16, Val Loss: 93.02267
Epoch 17, Val Loss: 93.73791
Epoch 18, Val Loss: 98.94013
Epoch 19, Val Loss: 98.87765
Epoch 20, Val Loss: 86.41711
Epoch 21, Val Loss: 87.49738
Epoch 22, Val Loss: 86.56511
Epoch 23, Val Loss: 96.66879
Epoch 24, Val Loss: 81.63003
Epoch 25, Val Loss: 87.63875
Epoch 26, Val Loss: 85.14133
Epoch 27, Val Loss: 88.09461
Epoch 28, Val Loss: 78.07303
Epoch 29, Val Loss: 86.68242
Epoch 30, Val Loss: 82.18211
Epoch 31, Val Loss: 79.70200
Epoch 32, Val Loss: 78.76127
Epoch 33, Val Loss: 77.45854
Epoch 34, Val Loss: 73.10253
Epoch 35, Val Loss: 74.44820
Epoch 36, Val Loss: 79.37227
Epoch 37, Val Loss: 74.14146
Epoch 38, Val Loss: 83.75508
Epoch 39, Val Loss: 77.65060
Epoch 40, Val Loss: 74.37586
Epoch 41, Val Loss: 80.45374
Epoch 42, Val Loss: 76.51436
Epoch 43, Val Loss: 78.72510
Epoch 44, Val Loss: 75.96924
Epoch 45, Val Loss: 73.83722
Epoch 46, Val Loss: 75.67740
Epoch 47, Val Loss: 76.45042
Epoch 48, Val Loss: 72.88454
Epoch 49, Val Loss: 74.96147
Epoch 50, Val Loss: 74.31562
Epoch 51, Val Loss: 74.43255
Epoch 52, Val Loss: 77.89701
Epoch 53, Val Loss: 77.44688
Epoch 54, Val Loss: 71.64497
Epoch 55, Val Loss: 75.63032
Epoch 56, Val Loss: 76.62240
Epoch 57, Val Loss: 76.28085
Epoch 58, Val Loss: 76.41983
Epoch 59, Val Loss: 76.13597
Epoch 60, Val Loss: 85.96130
Epoch 61, Val Loss: 73.63101
Epoch 62, Val Loss: 78.93860
Epoch 63, Val Loss: 82.50827
Epoch 64, Val Loss: 75.39275
Epoch 65, Val Loss: 77.80589
Epoch 66, Val Loss: 74.71580
Epoch 67, Val Loss: 78.97178
Epoch 68, Val Loss: 74.27228
Epoch 69, Val Loss: 77.12215
Epoch 70, Val Loss: 82.59157
Epoch 71, Val Loss: 82.52835
Epoch 72, Val Loss: 76.41075
Epoch 73, Val Loss: 76.22247
Epoch 74, Val Loss: 80.34468
Epoch 75, Val Loss: 80.94048
Early stopping applies.
{'MSE - mean': 79.7886092847773, 'MSE - std': 7.644387418918996, 'R2 - mean': 0.5042071014866234, 'R2 - std': 0.030800201867782737}
Trial 0 finished with value: 79.7886092847773 and parameters: {'p_m': 0.4598304167138082, 'alpha': 1.2467397272614267, 'K': 3, 'beta': 5.723095021860379}. Best is trial 0 with value: 79.7886092847773.
In get_device
On Device: cuda
In get_device
On Device: cuda
Fitted encoder
Epoch 0, Val Loss: 1009.99371
Epoch 1, Val Loss: 315.86118
Epoch 2, Val Loss: 169.70926
Epoch 3, Val Loss: 156.69940
Epoch 4, Val Loss: 142.73117
Epoch 5, Val Loss: 125.26407
Epoch 6, Val Loss: 117.32467
Epoch 7, Val Loss: 113.66180
Epoch 8, Val Loss: 112.89503
Epoch 9, Val Loss: 108.57948
Epoch 10, Val Loss: 104.25764
Epoch 11, Val Loss: 104.47797
Epoch 12, Val Loss: 106.38084
Epoch 13, Val Loss: 101.99763
Epoch 14, Val Loss: 100.85811
Epoch 15, Val Loss: 102.42455
Epoch 16, Val Loss: 98.35056
Epoch 17, Val Loss: 103.77425
Epoch 18, Val Loss: 99.34782
Epoch 19, Val Loss: 109.96484
Epoch 20, Val Loss: 100.95856
Epoch 21, Val Loss: 98.78538
Epoch 22, Val Loss: 96.03415
Epoch 23, Val Loss: 94.30911
Epoch 24, Val Loss: 102.48225
Epoch 25, Val Loss: 106.64246
Epoch 26, Val Loss: 98.93103
Epoch 27, Val Loss: 96.71838
Epoch 28, Val Loss: 97.82196
Epoch 29, Val Loss: 92.40443
Epoch 30, Val Loss: 103.77644
Epoch 31, Val Loss: 99.56384
Epoch 32, Val Loss: 93.12658
Epoch 33, Val Loss: 97.71526
Epoch 34, Val Loss: 95.31728
Epoch 35, Val Loss: 93.22864
Epoch 36, Val Loss: 103.00362
Epoch 37, Val Loss: 115.17180
Epoch 38, Val Loss: 98.51857
Epoch 39, Val Loss: 98.14536
Epoch 40, Val Loss: 100.26419
Epoch 41, Val Loss: 100.17381
Epoch 42, Val Loss: 94.87112
Epoch 43, Val Loss: 93.20180
Epoch 44, Val Loss: 96.05524
Epoch 45, Val Loss: 93.43655
Epoch 46, Val Loss: 97.35671
Epoch 47, Val Loss: 92.26981
Epoch 48, Val Loss: 101.04264
Epoch 49, Val Loss: 98.10879
Epoch 50, Val Loss: 95.66977
Epoch 51, Val Loss: 96.25998
Epoch 52, Val Loss: 97.18858
Epoch 53, Val Loss: 91.26340
Epoch 54, Val Loss: 98.90853
Epoch 55, Val Loss: 93.30087
Epoch 56, Val Loss: 96.01635
Epoch 57, Val Loss: 95.50944
Epoch 58, Val Loss: 95.87582
Epoch 59, Val Loss: 94.01112
Epoch 60, Val Loss: 93.52380
Epoch 61, Val Loss: 90.46656
Epoch 62, Val Loss: 89.34946
Epoch 63, Val Loss: 92.29271
Epoch 64, Val Loss: 102.03736
Epoch 65, Val Loss: 94.21980
Epoch 66, Val Loss: 91.56478
Epoch 67, Val Loss: 91.22214
Epoch 68, Val Loss: 101.57198
Epoch 69, Val Loss: 87.55197
Epoch 70, Val Loss: 97.58290
Epoch 71, Val Loss: 98.56204
Epoch 72, Val Loss: 90.35396
Epoch 73, Val Loss: 88.26549
Epoch 74, Val Loss: 89.52866
Epoch 75, Val Loss: 89.41152
Epoch 76, Val Loss: 87.21466
Epoch 77, Val Loss: 87.63960
Epoch 78, Val Loss: 91.33176
Epoch 79, Val Loss: 100.07108
Epoch 80, Val Loss: 96.09457
Epoch 81, Val Loss: 91.45547
Epoch 82, Val Loss: 92.63705
Epoch 83, Val Loss: 91.87515
Epoch 84, Val Loss: 88.84529
Epoch 85, Val Loss: 95.12493
Epoch 86, Val Loss: 89.82104
Epoch 87, Val Loss: 90.73959
Epoch 88, Val Loss: 103.64003
Epoch 89, Val Loss: 93.71915
Epoch 90, Val Loss: 92.90562
Epoch 91, Val Loss: 96.63451
Epoch 92, Val Loss: 94.81116
Epoch 93, Val Loss: 94.92123
Epoch 94, Val Loss: 89.03036
Epoch 95, Val Loss: 88.46635
Epoch 96, Val Loss: 93.64520
Epoch 97, Val Loss: 93.20161
Early stopping applies.
{'MSE - mean': 91.0174369602208, 'MSE - std': 0.0, 'R2 - mean': 0.4696111164120589, 'R2 - std': 0.0}
In get_device
On Device: cuda
Fitted encoder
Epoch 0, Val Loss: 1119.06812
Epoch 1, Val Loss: 370.67148
Epoch 2, Val Loss: 163.87379
Epoch 3, Val Loss: 136.72990
Epoch 4, Val Loss: 125.57174
Epoch 5, Val Loss: 120.65348
Epoch 6, Val Loss: 113.31953
Epoch 7, Val Loss: 106.95009
Epoch 8, Val Loss: 103.21844
Epoch 9, Val Loss: 95.90421
Epoch 10, Val Loss: 94.76865
Epoch 11, Val Loss: 96.26274
Epoch 12, Val Loss: 84.83296
Epoch 13, Val Loss: 89.53958
Epoch 14, Val Loss: 89.82357
Epoch 15, Val Loss: 83.20651
Epoch 16, Val Loss: 87.79964
Epoch 17, Val Loss: 92.81507
Epoch 18, Val Loss: 86.31241
Epoch 19, Val Loss: 79.50751
Epoch 20, Val Loss: 87.10087
Epoch 21, Val Loss: 81.45704
Epoch 22, Val Loss: 82.81957
Epoch 23, Val Loss: 86.10580
Epoch 24, Val Loss: 84.13231
Epoch 25, Val Loss: 77.86771
Epoch 26, Val Loss: 89.22381
Epoch 27, Val Loss: 92.21648
Epoch 28, Val Loss: 80.52213
Epoch 29, Val Loss: 78.18711
Epoch 30, Val Loss: 80.25974
Epoch 31, Val Loss: 84.10382
Epoch 32, Val Loss: 83.39521
Epoch 33, Val Loss: 84.05003
Epoch 34, Val Loss: 80.69260
Epoch 35, Val Loss: 85.69604
Epoch 36, Val Loss: 81.07071
Epoch 37, Val Loss: 90.93409
Epoch 38, Val Loss: 84.29238
Epoch 39, Val Loss: 76.23891
Epoch 40, Val Loss: 83.29692
Epoch 41, Val Loss: 86.22199
Epoch 42, Val Loss: 86.78543
Epoch 43, Val Loss: 82.95228
Epoch 44, Val Loss: 83.80923
Epoch 45, Val Loss: 86.62934
Epoch 46, Val Loss: 83.70539
Epoch 47, Val Loss: 79.43591
Epoch 48, Val Loss: 77.42737
Epoch 49, Val Loss: 86.37092
Epoch 50, Val Loss: 79.21510
Epoch 51, Val Loss: 81.91553
Epoch 52, Val Loss: 78.86540
Epoch 53, Val Loss: 76.71985
Epoch 54, Val Loss: 79.48593
Epoch 55, Val Loss: 75.88267
Epoch 56, Val Loss: 84.42631
Epoch 57, Val Loss: 81.92664
Epoch 58, Val Loss: 84.02983
Epoch 59, Val Loss: 86.57504
Epoch 60, Val Loss: 113.78452
Epoch 61, Val Loss: 86.98940
Epoch 62, Val Loss: 85.19820
Epoch 63, Val Loss: 87.00126
Epoch 64, Val Loss: 79.26774
Epoch 65, Val Loss: 76.19955
Epoch 66, Val Loss: 80.76348
Epoch 67, Val Loss: 76.65572
Epoch 68, Val Loss: 81.50756
Epoch 69, Val Loss: 82.85578
Epoch 70, Val Loss: 80.02931
Epoch 71, Val Loss: 76.27034
Epoch 72, Val Loss: 77.77293
Epoch 73, Val Loss: 76.64413
Epoch 74, Val Loss: 75.94313
Epoch 75, Val Loss: 76.95588
Epoch 76, Val Loss: 78.79293
Early stopping applies.
{'MSE - mean': 88.97001860268534, 'MSE - std': 2.04741835753547, 'R2 - mean': 0.4575233074609467, 'R2 - std': 0.012087808951112167}
In get_device
On Device: cuda
Fitted encoder
Epoch 0, Val Loss: 933.02063
Epoch 1, Val Loss: 358.13876
Epoch 2, Val Loss: 147.86081
Epoch 3, Val Loss: 130.11322
Epoch 4, Val Loss: 111.98801
Epoch 5, Val Loss: 102.32201
Epoch 6, Val Loss: 99.90622
Epoch 7, Val Loss: 98.16988
Epoch 8, Val Loss: 95.53193
Epoch 9, Val Loss: 86.03226
Epoch 10, Val Loss: 93.28172
Epoch 11, Val Loss: 85.10234
Epoch 12, Val Loss: 86.36974
Epoch 13, Val Loss: 85.51824
Epoch 14, Val Loss: 90.03467
Epoch 15, Val Loss: 83.60178
Epoch 16, Val Loss: 82.74528
Epoch 17, Val Loss: 81.59515
Epoch 18, Val Loss: 85.68300
Epoch 19, Val Loss: 83.59681
Epoch 20, Val Loss: 82.90401
Epoch 21, Val Loss: 87.00108
Epoch 22, Val Loss: 84.12718
Epoch 23, Val Loss: 85.86670
Epoch 24, Val Loss: 91.22862
Epoch 25, Val Loss: 86.19168
Epoch 26, Val Loss: 92.51968
Epoch 27, Val Loss: 82.76633
Epoch 28, Val Loss: 91.53905
Epoch 29, Val Loss: 82.01304
Epoch 30, Val Loss: 80.14437
Epoch 31, Val Loss: 85.74468
Epoch 32, Val Loss: 90.51654
Epoch 33, Val Loss: 93.06825
Epoch 34, Val Loss: 81.28619
Epoch 35, Val Loss: 90.88543
Epoch 36, Val Loss: 85.05174
Epoch 37, Val Loss: 80.66862
Epoch 38, Val Loss: 78.63097
Epoch 39, Val Loss: 91.55360
Epoch 40, Val Loss: 81.41949
Epoch 41, Val Loss: 81.03777
Epoch 42, Val Loss: 78.64886
Epoch 43, Val Loss: 87.11012
Epoch 44, Val Loss: 89.73175
Epoch 45, Val Loss: 80.55198
Epoch 46, Val Loss: 83.58322
Epoch 47, Val Loss: 85.16370
Epoch 48, Val Loss: 81.63188
Epoch 49, Val Loss: 81.97470
Epoch 50, Val Loss: 92.75460
Epoch 51, Val Loss: 86.88362
Epoch 52, Val Loss: 79.61089
Epoch 53, Val Loss: 83.59258
Epoch 54, Val Loss: 85.24947
Epoch 55, Val Loss: 75.94265
Epoch 56, Val Loss: 80.93198
Epoch 57, Val Loss: 80.64921
Epoch 58, Val Loss: 78.18415
Epoch 59, Val Loss: 81.58150
Epoch 60, Val Loss: 83.11064
Epoch 61, Val Loss: 78.53702
Epoch 62, Val Loss: 75.20004
Epoch 63, Val Loss: 83.28639
Epoch 64, Val Loss: 78.36408
Epoch 65, Val Loss: 82.89601
Epoch 66, Val Loss: 88.36966
Epoch 67, Val Loss: 83.14717
Epoch 68, Val Loss: 75.98949
Epoch 69, Val Loss: 77.97402
Epoch 70, Val Loss: 83.34341
Epoch 71, Val Loss: 83.99284
Epoch 72, Val Loss: 99.59338
Epoch 73, Val Loss: 77.10257
Epoch 74, Val Loss: 88.44141
Epoch 75, Val Loss: 85.33087
Epoch 76, Val Loss: 90.30794
Epoch 77, Val Loss: 83.59796
Epoch 78, Val Loss: 96.07578
Epoch 79, Val Loss: 79.55444
Epoch 80, Val Loss: 78.61488
Epoch 81, Val Loss: 79.95729
Epoch 82, Val Loss: 80.91343
Epoch 83, Val Loss: 91.46799
Early stopping applies.
{'MSE - mean': 84.53614932104404, 'MSE - std': 6.489453615974165, 'R2 - mean': 0.46882343015807265, 'R2 - std': 0.018782854666759052}
In get_device
On Device: cuda
Fitted encoder
Epoch 0, Val Loss: 1779.32373
Epoch 1, Val Loss: 366.99869
Epoch 2, Val Loss: 177.19902
Epoch 3, Val Loss: 152.07129
Epoch 4, Val Loss: 137.48244
Epoch 5, Val Loss: 128.68333
Epoch 6, Val Loss: 118.54291
Epoch 7, Val Loss: 120.53251
Epoch 8, Val Loss: 109.03748
Epoch 9, Val Loss: 111.15820
Epoch 10, Val Loss: 101.11172
Epoch 11, Val Loss: 102.25022
Epoch 12, Val Loss: 102.88010
Epoch 13, Val Loss: 97.02813
Epoch 14, Val Loss: 100.42502
Epoch 15, Val Loss: 109.08415
Epoch 16, Val Loss: 91.74339
Epoch 17, Val Loss: 91.62296
Epoch 18, Val Loss: 92.90887
Epoch 19, Val Loss: 92.83936
Epoch 20, Val Loss: 95.20879
Epoch 21, Val Loss: 98.49094
Epoch 22, Val Loss: 93.30337
Epoch 23, Val Loss: 104.90942
Epoch 24, Val Loss: 92.02356
Epoch 25, Val Loss: 88.11127
Epoch 26, Val Loss: 92.79364
Epoch 27, Val Loss: 91.47466
Epoch 28, Val Loss: 97.37471
Epoch 29, Val Loss: 90.88965
Epoch 30, Val Loss: 88.77837
Epoch 31, Val Loss: 88.97989
Epoch 32, Val Loss: 91.98581
Epoch 33, Val Loss: 90.92059
Epoch 34, Val Loss: 87.57590
Epoch 35, Val Loss: 83.26555
Epoch 36, Val Loss: 88.81026
Epoch 37, Val Loss: 93.03413
Epoch 38, Val Loss: 93.66766
Epoch 39, Val Loss: 85.96852
